material_id,band_gap,density,formation_energy
mp-973948,0.0,7.430751542624777,0.321904268333334
mp-1094156,0.0,1.43954123914661,-0.019914033888888003
mp-1094558,0.0,1.622006240917178,-0.015064968611111002
mp-1021323,0.0,2.251204800559,-0.023266661282050002
mp-1001581,0.0,2.23771232676254,-0.034716359523808006
mp-1001835,0.0,1.36784376660546,-0.22468806208333303
mp-1025406,0.0,2.657040329408825,0.296448823377975
mp-1079267,0.0,11.634411686135095,-0.20081246604166803
mp-1078753,0.0,6.956208888749542,-0.079448339583333
mp-1079240,0.0,1.514728205546188,-0.12185767833333301
mp-1094582,0.0,1.425839225973478,-0.017471555555555
mp-1094602,0.0,1.537452651271512,-0.024017977916666003
mp-1185348,0.0,2.69928331605822,-1.444592311666666
mp-1185355,0.0,4.941456735653604,0.082084239166665
mp-1185384,0.0,7.182666581386231,0.186834757916667
mp-1185333,0.0,15.15999446334848,-0.37645394541666305
mp-1185352,0.0,5.526368051000989,-0.148747250416665
mp-1185470,0.0,7.825220828291958,0.168934934583329
mp-1185342,0.0,8.256346621906935,-0.12053857916666601
mp-1185345,0.0,7.423317985790665,0.18469114416666702
mp-1185350,0.0,1.364441221925873,0.067862878333332
mp-1185340,0.0,7.015310078603367,0.18976162666666502
mp-1185338,0.0,7.088071065527735,-0.0028694404166650003
mp-1185477,0.0,5.075565653663085,-0.44991763958333203
mp-1185526,0.0,6.627249237160332,0.144432869166664
mp-1187126,0.0,2.382773624561609,0.072006270416666
mp-1206724,0.0,5.14851473299867,-0.0019930719791660004
mp-568273,4.231899999999999,4.152518789236527,-1.393462211666666
mp-865612,0.0,7.29049692946161,-0.19269878416666403
mp-972125,0.0,6.774399570595631,0.190829757916667
mp-973415,0.0,5.476902998052349,0.14494223041666301
mp-973493,0.0,8.053885431213295,0.176164262916667
mp-975649,0.0,7.580982389437272,0.18165523166666703
mp-975321,0.0,2.588802479394736,0.22342531541666602
mp-975799,0.0,6.122149855602599,-0.159249031666667
mp-1059612,0.0,1.360866596394209,0.991630267291666
mp-1103394,0.0,2.47684020063473,0.779647966458332
mp-1103613,0.0,2.4408206921314592,0.24769391479166503
mp-1009009,7.559299999999999,2.568779800404081,-2.9014032433333323
mp-1058798,0.0,1.192457660010944,0.365983430833332
mp-1094670,0.0,1.544987948753156,-0.007837525416666
mp-10890,0.0,2.287407841761674,-0.09328981916666601
mp-1094889,0.0,1.302407933319987,-0.045694330833333005
mp-11248,0.0,15.186595042949437,-0.38172735166666105
mp-1184845,0.0,0.8718376064506551,0.117595044416666
mp-1185240,0.0,3.816281511810188,0.19774000666666602
mp-1185312,0.0,7.076385821311125,-0.005110394166665
mp-1185237,0.0,15.228881545133184,0.49470321916666604
mp-1185395,0.0,5.874610778936951,0.155674056041668
mp-1185451,0.0,6.232463967139272,0.163254605416668
